"Time","Power","sm1","sm2","sm3","sm4","sm5","sm6","sm sum","temp1","temp2","temp3","temp4","temp5","temp6"
"07/05/2022 22:54:11","On","13.357","13.09","6.2718","13.779","17.343","16.792","80.6328","84.407","84.83","85.0136","84.614","84.1586","83.8472"
"07/05/2022 22:24:24","On","13.43","13.083","6.2779","13.79","17.373","16.807","80.7609","84.9578","85.0964","84.9776","84.614","84.0884","83.8472"
"07/05/2022 21:54:37","On","13.45","13.069","6.2861","13.797","17.386","16.803","80.7911","85.2908","85.4708","85.0136","84.614","84.0182","83.8472"
"07/05/2022 21:24:51","On","13.453","13.069","6.2901","13.8","17.395","16.827","80.8341","85.658","85.6112","85.1198","84.5672","84.0884","83.7554"
"07/05/2022 20:55:02","On","13.443","13.062","6.2942","13.811","17.434","16.815","80.8592","86.3582","85.8794","85.109","84.578","84.0416","83.6618"
"07/05/2022 20:25:17","On","13.43","13.051","6.3023","13.846","17.442","16.846","80.9173","86.7596","86.0792","85.1918","84.2828","83.7104","83.5232"
"07/05/2022 19:55:31","On","13.433","13.037","6.3105","13.846","17.468","16.85","80.9445","87.1034","86.2196","85.0136","84.236","83.7104","83.4764"
"07/05/2022 19:25:42","On","13.426","13.019","6.3145","13.867","17.494","16.85","80.9705","87.5066","86.2196","85.1216","84.0938","83.7104","83.4764"
"07/05/2022 18:55:53","On","13.38","13.009","6.3369","13.895","17.542","16.854","81.0169","87.7928","86.0324","84.6806","83.8562","83.3918","83.4764"
"07/05/2022 18:26:02","On","13.321","13.019","6.3553","13.923","17.555","16.865","81.0383","87.782","85.8794","84.6698","83.8094","83.3324","83.3378"
"07/05/2022 17:56:10","On","13.459","13.051","6.3963","14.005","17.577","16.916","81.4043","87.4256","85.7408","84.326","83.4782","83.2964","83.1524"
"07/05/2022 17:26:22","On","13.446","13.118","6.4168","14.072","17.62","16.927","81.5998","87.494","85.5176","84.29","83.3954","83.1074","83.1056"
"07/05/2022 16:56:31","On","13.489","13.129","6.4725","14.14","17.655","16.95","81.8355","87.6776","85.3304","83.9102","83.1002","82.9544","83.1056"
"07/05/2022 16:26:39","On","13.473","13.186","6.5118","14.204","17.69","16.974","82.0388","87.4148","85.0964","83.7086","83.1002","82.9544","83.1056"
"07/05/2022 15:56:45","On","13.532","13.246","6.5492","14.297","17.716","17.001","82.3412","87.0926","84.794","83.5286","82.9112","82.9544","83.1056"
"07/05/2022 15:26:54","On","13.639","13.375","6.606","14.409","17.751","17.032","82.812","86.9432","84.4556","83.2334","82.7222","82.8248","83.1056"
"07/05/2022 14:57:04","On","13.689","13.429","6.656","14.507","17.813","17.067","83.161","86.7596","84.2468","83.0462","82.5332","82.8716","83.0588"
"07/05/2022 14:27:14","On","13.827","13.545","6.698","14.616","17.857","17.098","83.641","86.4266","83.8598","82.841","82.3424","82.5764","82.9778"
"07/05/2022 13:57:22","On","13.85","13.632","6.755","14.71","17.892","17.126","83.965","86.0252","83.6024","82.571","82.3874","82.625","83.1056"
"07/05/2022 13:27:29","On","13.918","13.726","6.804","14.809","17.931","17.149","84.337","85.6922","83.264","82.5116","82.2956","82.5764","83.1056"
"07/05/2022 12:57:36","On","14.074","13.821","6.851","14.938","17.967","17.18","84.831","85.2458","82.9958","82.2272","82.1426","82.5764","83.1056"
"07/05/2022 12:27:44","On","14.237","13.942","6.898","15.026","17.998","17.212","85.313","84.7184","82.6826","82.0004","82.0112","82.625","83.1056"
"07/05/2022 11:57:53","On","14.278","14.016","6.941","15.119","18.037","17.243","85.634","84.1892","82.2974","81.8474","81.9644","82.6358","83.1056"
"07/05/2022 11:28:02","On","14.399","14.119","6.986","15.201","18.055","17.27","86.03","83.8004","81.7844","81.4784","82.0004","82.6718","83.1056"
"07/05/2022 10:58:14","On","14.513","14.186","7.014","15.279","18.068","17.294","86.354","83.1686","81.41","81.4676","81.9644","82.814","83.1056"
"07/05/2022 10:28:23","On","14.547","14.257","7.038","15.339","18.095","17.31","86.586","82.7096","81.2246","81.4676","81.9644","82.8716","83.1524"
"07/05/2022 09:58:31","On","14.714","14.313","7.054","15.403","18.117","17.329","86.93","82.1966","80.8142","81.4316","82.0922","82.9544","83.3378"
"07/05/2022 09:28:40","On","14.693","14.365","7.071","15.421","18.139","17.333","87.022","81.4982","80.5226","81.4316","82.1534","82.9544","83.3846"
"07/05/2022 08:58:51","On","14.795","14.395","7.082","15.455","18.166","17.353","87.246","80.5766","80.2904","81.4676","82.2488","82.9544","83.4764"
"07/05/2022 08:29:02","On","14.756","14.418","7.091","15.485","18.17","17.373","87.293","80.0672","80.2436","81.3956","82.3802","82.9544","83.4404"
"07/05/2022 07:59:14","On","14.844","14.418","7.091","15.5","18.184","17.384","87.421","79.7558","80.4308","81.4892","82.3424","83.2388","83.4764"
"07/05/2022 07:29:26","On","14.879","14.418","7.093","15.53","18.188","17.396","87.504","79.7","80.5226","81.7754","82.391","83.2136","83.4764"
"07/05/2022 06:59:42","On","14.89","14.433","7.097","15.519","18.197","17.404","87.54","79.6748","80.5226","81.8582","82.4846","83.3324","83.4404"
"07/05/2022 06:29:57","On","14.89","14.422","7.097","15.53","18.215","17.416","87.57","79.9394","80.8502","82.1444","82.6736","83.3324","83.4764"
"07/05/2022 06:00:12","On","14.911","14.433","7.095","15.553","18.232","17.424","87.648","79.9952","80.897","82.1174","82.769","83.2964","83.57"
"07/05/2022 05:30:25","On","14.932","14.444","7.108","15.572","18.25","17.436","87.742","80.1122","81.131","82.1912","82.8158","83.2964","83.5232"
"07/05/2022 05:00:39","On","14.928","14.429","7.101","15.561","18.268","17.447","87.734","80.4326","81.2696","82.3928","83.0048","83.2964","83.4764"
"07/05/2022 04:30:52","On","14.96","14.44","7.108","15.576","18.295","17.451","87.83","80.465","81.5504","82.571","83.1002","83.3324","83.4872"
"07/05/2022 04:01:08","On","14.946","14.44","7.104","15.606","18.295","17.451","87.842","80.6486","81.644","82.5566","83.0642","83.4746","83.5232"
"07/05/2022 03:31:23","On","14.964","14.459","7.099","15.625","18.281","17.467","87.895","80.7404","81.6908","82.9148","83.1002","83.6636","83.5232"
"07/05/2022 03:01:37","On","14.956","14.452","7.112","15.629","18.308","17.475","87.932","81.131","82.0184","82.9508","83.3252","83.6168","83.57"
"07/05/2022 02:31:50","On","14.967","14.467","7.112","15.636","18.317","17.487","87.986","81.2894","82.2146","83.0462","83.4782","83.5214","83.57"
"07/05/2022 02:02:03","On","14.967","14.463","7.112","15.655","18.33","17.495","88.022","81.428","82.391","83.2478","83.4422","83.6744","83.4764"
"07/05/2022 01:32:16","On","14.974","14.452","7.121","15.678","18.339","17.503","88.067","81.8654","82.6826","83.2802","83.4782","83.6168","83.57"
"07/05/2022 01:02:29","On","14.967","14.47","7.112","15.701","18.353","17.515","88.118","82.1966","82.715","83.6024","83.4782","83.6636","83.4764"
"07/05/2022 00:32:42","On","14.985","14.47","7.13","15.693","18.371","17.523","88.172","82.1732","82.9958","83.4926","83.525","83.7104","83.4404"
"07/05/2022 00:02:58","On","14.967","14.459","7.139","15.712","18.411","17.527","88.215","82.5494","83.3342","83.6024","83.6672","83.6276","83.4764"
"07/04/2022 23:33:11","On","14.988","14.474","7.121","15.739","18.429","17.534","88.285","82.8464","83.6276","84.0182","83.6672","83.5214","83.4764"
"07/04/2022 23:03:25","On","14.981","14.489","7.136","15.75","18.438","17.546","88.34","83.1218","83.7068","83.8364","83.7158","83.3324","83.4296"
"07/04/2022 22:33:38","On","14.974","14.482","7.139","15.773","18.46","17.566","88.394","83.4548","84.1172","83.9462","83.7158","83.3324","83.3378"
"07/04/2022 22:03:52","On","14.946","14.497","7.15","15.8","18.478","17.582","88.453","84.0398","84.3152","84.1136","83.6672","83.2964","83.1992"
"07/04/2022 21:34:05","On","14.946","14.478","7.139","15.815","18.496","17.586","88.46","84.5564","84.3494","84.2072","83.4782","83.3324","83.1056"
"07/04/2022 21:04:18","On","14.939","14.497","7.147","15.849","18.505","17.602","88.539","84.9236","84.6536","84.1352","83.4782","83.3324","83.1056"
"07/04/2022 20:34:30","On","14.935","14.486","7.165","15.872","18.554","17.614","88.626","85.2908","84.8642","84.0524","83.4314","82.967","83.1056"
"07/04/2022 20:04:43","On","14.942","14.501","7.172","15.91","18.572","17.634","88.731","85.658","84.758","83.9822","83.147","82.9544","82.7816"
"07/04/2022 19:34:54","On","14.928","14.489","7.18","15.922","18.59","17.657","88.766","86.0252","84.722","83.8616","83.1002","82.9076","82.7006"
"07/04/2022 19:05:05","On","14.897","14.478","7.189","15.983","18.64","17.669","88.856","86.3924","84.7112","83.6384","82.8518","82.6718","82.7348"
"07/04/2022 18:35:13","On","14.897","14.478","7.211","16.018","18.662","17.677","88.943","86.3582","84.5024","83.3162","82.7222","82.5404","82.7348"
"07/04/2022 18:05:20","On","14.921","14.47","7.244","16.11","18.699","17.697","89.141","86.072","84.4196","83.1848","82.4378","82.5764","82.7348"
"07/04/2022 17:35:27","On","14.956","14.535","7.282","16.191","18.753","17.721","89.438","86.0252","84.1172","82.8788","82.2956","82.436","82.7348"
"07/04/2022 17:05:35","On","14.985","14.58","7.333","16.307","18.803","17.761","89.769","86.0252","83.6726","82.499","82.1066","82.1984","82.6898"
"07/04/2022 16:35:43","On","15.07","14.629","7.378","16.401","18.843","17.789","90.11","85.658","83.3702","82.2722","82.0004","82.1984","82.5044"
"07/04/2022 16:05:49","On","15.112","14.697","7.422","16.537","18.88","17.821","90.469","85.2908","83.0066","82.1912","81.7178","82.1984","82.4576"
"07/04/2022 15:35:59","On","15.187","14.773","7.476","16.647","18.93","17.829","90.842","84.9236","82.7654","81.7754","81.5864","82.0094","82.5494"
"07/04/2022 15:06:10","On","15.265","14.853","7.533","16.762","18.975","17.877","91.265","84.5096","82.391","81.6098","81.6224","82.1984","82.5494"
"07/04/2022 14:36:18","On","15.362","14.926","7.589","16.9","19.044","17.893","91.714","83.9588","81.9464","81.23","81.4226","82.1048","82.5962"
"07/04/2022 14:06:26","On","15.458","15.018","7.649","17.043","19.085","17.913","92.166","83.5952","81.5972","81.0878","81.3182","81.9626","82.4576"
"07/04/2022 13:36:34","On","15.556","15.13","7.706","17.163","19.121","17.921","92.597","82.9418","81.0374","80.7566","81.2084","82.1048","82.7348"
"07/04/2022 13:06:46","On","15.643","15.234","7.749","17.279","19.158","17.941","93.004","82.2992","80.5226","80.708","81.2084","82.1984","82.7348"
"07/04/2022 12:36:57","On","15.748","15.328","7.791","17.396","19.204","17.961","93.428","81.8294","80.15","80.6126","81.1976","82.1984","82.7348"
"07/04/2022 12:07:04","On","15.864","15.406","7.849","17.493","19.231","17.969","93.812","81.131","79.7756","80.3282","81.1976","82.1984","82.7348"
"07/04/2022 11:37:15","On","15.963","15.488","7.888","17.603","19.268","17.977","94.187","80.2706","79.4498","80.3768","81.3254","82.1984","82.7348"
"07/04/2022 11:07:27","On","16.059","15.554","7.918","17.68","19.3","17.981","94.492","79.7","79.403","80.4236","81.2084","82.247","82.7456"
"07/04/2022 10:37:39","On","16.129","15.598","7.939","17.733","19.328","17.985","94.712","79.2968","79.403","80.3282","81.329","82.3406","82.8284"
"07/04/2022 10:07:50","On","16.188","15.637","7.958","17.798","19.351","17.957","94.889","79.0124","79.403","80.4236","81.4802","82.3406","83.0138"
"07/04/2022 09:38:03","On","16.221","15.661","7.968","17.827","19.337","17.925","94.939","78.737","79.169","80.5658","81.6224","82.5404","83.1056"
"07/04/2022 09:08:17","On","16.299","15.716","7.986","17.889","19.355","17.905","95.15","78.701","79.169","80.708","81.6584","82.5764","83.1056"
"07/04/2022 08:38:30","On","16.317","15.736","8.005","17.942","19.379","17.877","95.256","78.5984","79.3562","80.708","81.6224","82.5764","83.1056"
"07/04/2022 08:08:43","On","16.362","15.783","8.028","18.004","19.397","17.845","95.419","78.5984","79.3562","80.708","81.5864","82.625","83.1056"
"07/04/2022 07:38:56","On","16.41","15.819","8.052","18.037","19.392","17.801","95.511","78.5984","79.403","80.8142","81.8222","82.6718","83.1992"
"07/04/2022 07:09:12","On","16.459","15.867","8.064","18.098","19.402","17.733","95.623","78.5984","79.403","81.0878","82.0004","82.9076","83.291"
"07/04/2022 06:39:25","On","16.459","15.89","8.087","18.169","19.406","17.649","95.66","78.5984","79.682","81.0878","81.9644","82.9184","83.3846"
"07/04/2022 06:09:37","On","16.474","15.942","8.104","18.219","19.42","17.546","95.705","78.5984","79.7756","81.3848","82.2488","82.9184","83.4296"
"07/04/2022 05:39:52","On","16.545","15.998","8.128","18.264","19.439","17.432","95.806","78.8738","80.1032","81.4676","82.3316","82.9544","83.4764"
"07/04/2022 05:10:05","On","16.608","16.034","8.158","18.347","19.434","17.294","95.875","78.9296","80.15","81.527","82.4162","83.003","83.4764"
"07/04/2022 04:40:20","On","16.669","16.106","8.175","18.422","19.462","17.122","95.956","79.2878","80.1968","81.6584","82.4846","82.9904","83.4764"
"07/04/2022 04:10:33","On","16.748","16.142","8.206","18.494","19.439","16.919","95.948","79.5614","80.5226","81.7754","82.6736","83.2496","83.4404"
"07/04/2022 03:40:48","On","16.706","16.223","8.237","18.552","19.425","16.684","95.827","79.619","80.663","81.9896","82.7222","83.3324","83.4764"
"07/04/2022 03:11:03","On","16.865","16.271","8.265","18.632","19.425","16.42","95.878","79.6136","80.897","82.1912","82.7222","83.3324","83.4764"
"07/04/2022 02:41:16","On","16.91","16.352","8.306","18.708","19.42","16.129","95.825","80.0672","80.9078","82.1912","82.7222","83.3324","83.4764"
"07/04/2022 02:11:29","On","16.952","16.417","8.354","18.788","19.415","15.814","95.74","80.0762","81.2696","82.2866","82.958","83.3324","83.4764"
"07/04/2022 01:41:42","On","17.062","16.514","8.383","18.877","19.397","15.463","95.696","80.3624","81.3164","82.5242","83.1002","83.2964","83.4764"
"07/04/2022 01:11:55","On","17.185","16.604","8.436","18.983","19.383","15.065","95.656","80.4182","81.644","82.6178","83.0642","83.381","83.4764"
"07/04/2022 00:42:07","On","17.235","16.726","8.48","19.094","19.351","14.632","95.518","80.6828","81.608","82.7132","83.1434","83.381","83.4764"
"07/04/2022 00:12:21","On","17.35","16.821","8.526","19.205","19.328","14.157","95.387","80.8466","81.9716","82.9868","83.147","83.381","83.4764"
"07/03/2022 23:42:33","On","17.462","16.957","8.592","19.299","19.277","13.643","95.23","81.0608","82.0184","83.0354","83.1938","83.4278","83.4764"
"07/03/2022 23:12:46","On","17.625","17.085","8.666","19.406","19.236","13.101","95.119","81.1166","82.319","83.057","83.3846","83.5214","83.4764"
"07/03/2022 22:42:59","On","17.859","17.256","8.722","19.536","19.144","12.549","95.066","81.4622","82.3658","83.2586","83.4314","83.381","83.4764"
"07/03/2022 22:13:14","On","17.894","17.42","8.811","19.657","19.034","12.131","94.947","81.6674","82.6106","83.3666","83.4782","83.2964","83.4296"
"07/03/2022 21:43:29","On","18.15","17.635","8.901","19.775","18.816","11.951","95.228","81.9176","82.8806","83.4836","83.4782","83.3918","83.1992"
"07/03/2022 21:13:42","On","18.337","17.86","9.004","19.875","18.415","11.888","95.379","82.1372","82.9958","83.6384","83.4782","83.3324","83.1056"
"07/03/2022 20:43:56","On","18.576","18.143","9.12","19.941","17.699","11.851","95.33","82.4126","83.0678","83.5286","83.4782","83.3324","83.1056"
"07/03/2022 20:14:08","On","18.923","18.484","9.263","19.923","16.425","11.825","94.843","82.4576","83.3108","83.6852","83.4782","83.3324","83.0696"
"07/03/2022 19:44:21","On","19.401","18.883","9.399","19.722","14.647","11.813","93.865","82.4684","83.5124","83.84","83.4782","83.1434","82.8284"
"07/03/2022 19:14:34","On","19.966","19.466","9.534","18.979","13.705","11.791","93.441","82.4234","83.696","83.9462","83.4746","82.9544","82.7456"
"07/03/2022 18:44:47","On","21.294","20.459","9.458","14.147","13.548","11.775","90.681","82.4234","84.1874","83.9822","83.1002","82.8716","82.7348"
"07/03/2022 18:14:59","On","23.805","20.71","6.386","10.686","13.548","11.754","86.889","83.408","84.524","83.6744","82.8644","82.5764","82.7348"
"07/03/2022 17:45:12","On","19.017","13.487","5.5593","10.628","13.53","11.741","73.9623","86.3924","84.3962","83.4224","82.7222","82.5044","82.7348"
"07/03/2022 17:15:23","On","14.385","13.429","5.5707","10.659","13.53","11.744","69.3177","86.288","84.3494","83.1848","82.3424","82.4828","82.5962"
"07/03/2022 16:45:32","On","14.416","13.426","5.5934","10.662","13.548","11.747","69.3924","86.3474","84.3026","82.841","82.3424","82.3514","82.5044"
"07/03/2022 16:15:43","On","14.468","13.454","5.6275","10.719","13.571","11.782","69.6215","86.0252","83.8472","82.616","82.0598","82.1624","82.4108"
"07/03/2022 15:45:51","On","14.579","13.537","5.6618","10.773","13.597","11.81","69.9578","85.7048","83.4962","82.4612","81.9176","82.1984","82.364"
"07/03/2022 15:15:59","On","14.648","13.613","5.7096","10.852","13.627","11.838","70.2876","85.5662","83.3468","82.1912","81.6332","82.1264","82.364"
"07/03/2022 14:46:07","On","14.714","13.69","5.7558","10.92","13.649","11.863","70.5918","85.0604","83.138","81.9428","81.5864","82.1516","82.4108"
"07/03/2022 14:16:14","On","14.802","13.781","5.7847","10.981","13.709","11.891","70.9487","84.74","82.7294","81.8006","81.6584","81.9734","82.4108"
"07/03/2022 13:46:26","On","14.893","13.832","5.8215","11.033","13.717","11.907","71.2035","84.4178","82.319","81.4676","81.3938","81.869","82.4108"
"07/03/2022 13:16:34","On","14.992","13.92","5.8682","11.113","13.743","11.926","71.5622","83.867","82.0184","81.1832","81.2444","81.9158","82.364"
"07/03/2022 12:46:44","On","15.084","13.983","5.8896","11.157","13.762","11.945","71.8206","83.57","81.644","81.0878","81.2336","81.8204","82.4108"
"07/03/2022 12:16:54","On","15.176","14.057","5.9249","11.191","13.796","11.951","72.0959","83.1578","81.2696","80.708","81.0158","81.869","82.643"
"07/03/2022 11:47:02","On","15.258","14.123","5.9386","11.256","13.811","11.967","72.3536","82.8608","80.897","80.708","80.96","81.8204","82.7348"
"07/03/2022 11:17:11","On","15.344","14.201","5.97","11.284","13.833","11.989","72.621","82.4018","80.1968","80.3282","80.8304","82.1048","82.7348"
"07/03/2022 10:47:20","On","15.48","14.272","5.9819","11.324","13.848","12.005","72.9109","81.5972","79.916","80.2328","80.9492","82.058","82.7348"
"07/03/2022 10:17:30","On","15.559","14.335","6.0016","11.321","13.86","12.024","73.1006","80.8772","79.4498","80.186","81.113","82.1984","82.7348"
"07/03/2022 09:47:42","On","15.621","14.377","6.0075","11.334","13.879","12.039","73.2575","80.168","79.0286","80.0438","81.2444","82.1984","82.7816"
"07/03/2022 09:17:52","On","15.722","14.395","5.9996","11.324","13.901","12.052","73.3936","79.4444","79.0646","80.186","81.2444","82.1984","82.7348"
"07/03/2022 08:48:02","On","15.74","14.407","5.9898","11.324","13.913","12.049","73.4228","78.6452","78.8432","80.3282","81.3182","82.1984","82.8284"
"07/03/2022 08:18:17","On","15.81","14.425","5.976","11.293","13.898","12.03","73.432","78.269","78.7964","80.3282","81.5864","82.5764","83.0696"
"07/03/2022 07:48:30","On","15.835","14.414","5.9543","11.25","13.909","12.027","73.3893","78.0026","78.8432","80.3282","81.6224","82.5764","83.0588"
"07/03/2022 07:18:45","On","15.835","14.425","5.9307","11.228","13.913","12.024","73.3557","77.8658","79.0286","80.6126","81.5864","82.5764","83.1056"
"07/03/2022 06:48:59","On","15.883","14.429","5.919","11.203","13.92","12.021","73.375","77.9108","79.0754","80.672","81.7286","82.5764","83.1056"
"07/03/2022 06:19:14","On","15.835","14.418","5.9014","11.153","13.917","12.011","73.2354","78.0944","79.403","80.7566","81.8924","82.6718","83.1056"
"07/03/2022 05:49:30","On","15.872","14.429","5.874","11.126","13.913","12.014","73.228","78.278","79.403","81.041","82.0742","82.8608","83.2442"
"07/03/2022 05:19:45","On","15.883","14.44","5.8545","11.104","13.917","11.995","73.1935","78.5984","79.5902","81.014","82.0004","82.9544","83.291"
"07/03/2022 04:49:57","On","15.875","14.425","5.8234","11.076","13.92","11.976","73.0954","78.5984","79.7756","81.3362","81.9644","82.9184","83.3522"
"07/03/2022 04:20:11","On","15.883","14.425","5.7963","11.033","13.924","11.973","73.0343","78.782","79.916","81.4676","82.2956","82.9544","83.4764"
"07/03/2022 03:50:25","On","15.926","14.433","5.7712","11.015","13.924","11.97","73.0392","79.0124","80.15","81.4316","82.3424","83.003","83.4296"
"07/03/2022 03:20:37","On","15.989","14.452","5.7365","10.993","13.924","11.964","73.0585","79.3328","80.1968","81.7646","82.3802","83.192","83.4764"
"07/03/2022 02:50:51","On","15.981","14.437","5.7058","10.972","13.92","11.957","72.9728","79.3886","80.5226","81.8114","82.5908","83.2964","83.4764"
"07/03/2022 02:21:05","On","16.022","14.463","5.6656","10.938","13.928","11.954","72.9706","79.7","80.6162","82.0382","82.7222","83.3324","83.4764"
"07/03/2022 01:51:18","On","16.081","14.444","5.6294","10.923","13.939","11.948","72.9644","79.8368","80.861","82.1174","82.7222","83.3324","83.4764"
"07/03/2022 01:21:32","On","16.081","14.467","5.6028","10.895","13.939","11.938","72.9228","80.0312","81.0014","82.1552","82.7222","83.3324","83.4764"
"07/03/2022 00:51:47","On","16.106","14.455","5.5537","10.877","13.947","11.929","72.8677","80.1788","81.1634","82.2974","83.0048","83.3324","83.4764"
"07/03/2022 00:21:59","On","16.247","14.452","5.5141","10.862","13.954","11.923","72.9521","80.3984","81.5144","82.535","83.1362","83.3324","83.4764"
"07/02/2022 23:52:13","On","16.258","14.459","5.458","10.859","13.958","11.913","72.905","80.7638","81.608","82.724","83.1002","83.3324","83.4764"
"07/02/2022 23:22:28","On","16.34","14.444","5.4096","10.855","13.962","11.904","72.9146","80.9834","82.0184","82.8662","83.1002","83.2964","83.4764"
"07/02/2022 22:52:41","On","16.395","14.452","5.3596","10.846","13.97","11.894","72.9166","80.9906","82.076","82.9508","83.1002","83.3324","83.4764"
"07/02/2022 22:22:56","On","16.451","14.422","5.3025","10.849","13.977","11.882","72.8835","81.4622","82.355","83.0786","83.1002","83.3324","83.4764"
"07/02/2022 21:53:08","On","16.545","14.418","5.244","10.846","13.973","11.872","72.898","81.7484","82.4378","83.138","83.2892","83.3324","83.3846"
"07/02/2022 21:23:22","On","16.623","14.384","5.1931","10.822","13.973","11.863","72.8581","81.8726","82.7294","83.2946","83.2424","83.3324","83.3378"
"07/02/2022 20:53:36","On","16.714","14.332","5.1425","10.831","13.981","11.86","72.8605","82.1264","82.7978","83.4008","83.147","83.3324","83.1992"
"07/02/2022 20:23:07","On","16.963","14.276","5.0814","10.816","13.981","11.86","72.9774","82.2074","82.9958","83.5178","83.336","83.3324","83.1056"
"07/02/2022 19:53:22","On","17.062","14.186","5.0457","10.825","13.973","11.851","72.9427","82.3316","82.9958","83.5646","83.2424","83.2856","83.1056"
"07/02/2022 19:23:33","On","17.4","13.964","5.0173","10.828","14.011","11.838","73.0583","82.2956","83.4044","83.5646","83.147","83.0138","83.1056"
"07/02/2022 18:53:44","On","17.82","13.458","4.9942","10.831","14","11.822","72.9252","82.3208","83.804","83.8274","83.1002","82.9544","82.9706"
"07/02/2022 18:23:56","On","18.572","12.032","4.9978","10.819","13.992","11.844","72.2568","82.6196","84.1388","83.5646","83.1002","82.9544","82.8734"
"07/02/2022 17:54:07","On","13.864","10.909","4.9818","10.828","13.992","11.819","66.3938","85.0154","84.4556","83.4926","82.958","82.8716","82.8284"
"07/02/2022 17:24:19","On","12.434","10.881","4.9836","10.822","14.008","11.807","64.9356","85.5212","84.4196","83.4818","82.7222","82.589","82.7348"
"07/02/2022 16:54:32","On","12.431","10.89","5.0155","10.859","14.008","11.804","65.0075","85.658","84.4916","83.1848","82.5332","82.5764","82.7348"
"07/02/2022 16:24:43","On","12.412","10.919","5.0422","10.88","14.004","11.804","65.0612","85.658","84.1532","82.769","82.3424","82.5764","82.7348"
"07/02/2022 15:54:55","On","12.377","10.922","5.0582","10.901","14.023","11.797","65.0782","85.9802","83.9066","82.7618","82.202","82.436","82.7348"
"07/02/2022 15:25:04","On","12.441","10.909","5.0832","10.938","14.027","11.8","65.1982","86.0252","83.5808","82.319","81.9644","82.247","82.7348"
"07/02/2022 14:55:09","On","12.485","11.037","5.1461","11.052","14.042","11.822","65.5841","85.4744","83.1488","82.0454","81.7754","82.247","82.7348"
"07/02/2022 14:25:16","On","12.663","11.156","5.2058","11.175","14.08","11.854","66.1338","84.9236","82.6682","81.8474","81.6224","82.1984","82.7348"
"07/02/2022 13:55:23","On","12.698","11.279","5.2476","11.271","14.118","11.879","66.4926","84.5564","82.355","81.4784","81.5864","82.1624","82.7348"
"07/02/2022 13:25:33","On","12.83","11.376","5.2933","11.368","14.145","11.904","66.9163","84.2234","81.8996","81.3848","81.6224","82.1984","82.7348"
"07/02/2022 12:55:42","On","12.923","11.484","5.3503","11.475","14.179","11.926","67.3373","83.6024","81.5972","81.0878","81.3758","82.1984","82.7348"
"07/02/2022 12:25:49","On","13.027","11.625","5.3891","11.579","14.21","11.961","67.7911","83.1218","81.0374","80.8502","81.4334","82.1984","82.7348"
"07/02/2022 11:55:58","On","13.095","11.751","5.4412","11.697","14.252","11.986","68.2222","82.4576","80.5694","80.708","81.365","82.1984","82.7348"
"07/02/2022 11:26:05","On","13.239","11.851","5.471","11.767","14.279","12.014","68.621","81.7952","80.15","80.708","81.329","82.2938","82.7348"
"07/02/2022 10:56:15","On","13.298","11.955","5.501","11.863","14.306","12.017","68.94","80.7296","79.916","80.5982","81.4874","82.2938","82.8734"
"07/02/2022 10:26:28","On","13.38","11.999","5.516","11.882","14.298","12.017","69.092","80.3984","79.7288","80.708","81.5864","82.5296","82.8734"
"07/02/2022 09:56:39","On","13.407","12.049","5.5329","11.905","14.325","12.021","69.2399","79.7198","79.4966","80.6612","81.6224","82.5764","83.0138"
"07/02/2022 09:26:48","On","13.469","12.059","5.5386","11.927","14.329","12.024","69.3466","79.4354","79.403","80.6612","81.5864","82.5764","83.1056"
"07/02/2022 08:57:04","On","13.463","12.063","5.5442","11.937","14.341","12.021","69.3692","79.3328","79.403","80.672","81.5864","82.5764","83.1056"
"07/02/2022 08:27:17","On","13.459","12.063","5.5518","11.94","14.344","12.017","69.3748","78.9296","79.403","80.708","81.797","82.6718","83.1524"
"07/02/2022 07:57:31","On","13.426","12.07","5.5386","11.94","14.329","12.014","69.3176","78.5984","79.403","80.9924","81.9176","82.6718","83.1992"
"07/02/2022 07:27:45","On","13.483","12.08","5.5424","11.94","14.341","12.005","69.3914","78.3248","79.403","81.0878","81.9644","82.9544","83.1524"
"07/02/2022 06:58:00","On","13.496","12.059","5.5442","11.947","14.333","11.967","69.3462","78.5534","79.7756","81.3254","82.0598","82.9544","83.3378"
"07/02/2022 06:28:13","On","13.456","12.073","5.5329","11.927","14.348","11.961","69.2979","78.5984","79.8224","81.3956","82.1912","82.9544","83.4296"
"07/02/2022 05:58:25","On","13.503","12.059","5.5405","11.927","14.352","11.948","69.3295","78.9656","80.15","81.4676","82.3424","82.9184","83.3846"
"07/02/2022 05:28:40","On","13.476","12.073","5.5273","11.924","14.356","11.938","69.2943","79.1492","80.15","81.6584","82.3424","83.0966","83.3954"
"07/02/2022 04:58:53","On","13.519","12.056","5.5329","11.931","14.341","11.932","69.3119","79.3328","80.4398","81.8114","82.4378","83.192","83.4764"
"07/02/2022 04:29:06","On","13.476","12.066","5.5367","11.915","14.329","11.923","69.2457","79.5164","80.7098","81.9896","82.6268","83.2856","83.4764"
"07/02/2022 03:59:17","On","13.463","12.053","5.5273","11.921","14.344","11.913","69.2213","79.592","80.897","82.1552","82.7222","83.3324","83.4764"
"07/02/2022 03:29:30","On","13.466","12.066","5.5386","11.921","14.344","11.901","69.2366","79.9952","80.9438","82.2272","82.7222","83.3324","83.4764"
